faq_id,question,answer,beneficiaries,sector,subsite,page_number,page_url,source,searchable_text,source_type,source_name,legal_category,document_unit_id,text_for_indexing,normalized_text,faq_domain_label,faq_filter_reason,keep_for_rag,keep_for_eval
326,لماذا تم تغيير نشاط المنشأة دون تقديم طلب بذلك؟,ضمن جهود الوزارة في تخفيف مستوى تعقيد برنامج نطاقات المطور وتسهيل إجراءاته على المنشآت والعملاء ، تم خفض عدد الأنشطة الاقتصادية في برنامج نطاقات المطور وذلك بدمج الأنشطة ذات العلاقة، وللاطلاع على مصفوفة الأنشطة ومسمياتها الجديدة يمكنكم زيارة الصفحة الخاصة بالدليل الاجرائي لبرنامج نطاقات المطور. رابط الدليل,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن,قطاع العمل,مركز الرياض للسياسات السلوكية,28,https://www.hrsd.gov.sa/contact-us/faq,HRSD FAQ,التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن قطاع العمل مركز الرياض للسياسات السلوكية السؤال: لماذا تم تغيير نشاط المنشأة دون تقديم طلب بذلك؟ الإجابة: ضمن جهود الوزارة في تخفيف مستوى تعقيد برنامج نطاقات المطور وتسهيل إجراءاته على المنشآت والعملاء ، تم خفض عدد الأنشطة الاقتصادية في برنامج نطاقات المطور وذلك بدمج الأنشطة ذات العلاقة، وللاطلاع على مصفوفة الأنشطة ومسمياتها الجديدة يمكنكم زيارة الصفحة الخاصة بالدليل الاجرائي لبرنامج نطاقات المطور. رابط الدليل,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,a77d772943ede2cbc519ffd5ca0ed0e1566eff8641c3bd1a214a75acd0ed95b4,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: لماذا تم تغيير نشاط المنشأة دون تقديم طلب بذلك؟ الإجابة: ضمن جهود الوزارة في تخفيف مستوى تعقيد برنامج نطاقات المطور وتسهيل إجراءاته على المنشآت والعملاء ، تم خفض عدد الأنشطة الاقتصادية في برنامج نطاقات المطور وذلك بدمج الأنشطة ذات العلاقة، وللاطلاع على مصفوفة الأنشطة ومسمياتها الجديدة يمكنكم زيارة الصفحة الخاصة بالدليل الاجرائي لبرنامج نطاقات المطور. رابط الدليل,المصدر: HRSD FAQ التصنيف: اصحاب عمل افراد العماله المنزليه كبار السن قطاع العمل مركز الرياض للسياسات السلوكيه السوال: لماذا تم تغيير نشاط المنشاه دون تقديم طلب بذلك؟ الاجابه: ضمن جهود الوزاره في تخفيف مستوي تعقيد برنامج نطاقات المطور وتسهيل اجراءاته علي المنشات والعملاء ، تم خفض عدد الانشطه الاقتصاديه في برنامج نطاقات المطور وذلك بدمج الانشطه ذات العلاقه، وللاطلاع علي مصفوفه الانشطه ومسمياتها الجديده يمكنكم زياره الصفحه الخاصه بالدليل الاجرايي لبرنامج نطاقات المطور. رابط الدليل,keep_labor_faq,Strong labor-law or labor-service evidence found in question/answer,True,True
327,ما هي أسباب تغير النطاق دون تغير أعداد العاملين الوافدين والسعوديين لدى المنشأة؟,مع دخول برنامج نطاقات المطور حيز التنفيذ بتاريخ 1 / 12 / 2021 م تم رفع نسب التوطين المطلوبة من المنشآت، وبذلك قد يتغير نطاق المنشأة حتى مع ثبات أعداد العاملين لديها، وللاطلاع على نسب التوطين المطلوبة يرجى زيارة صفحة الحاسبة الخاصة ببرنامج نطاقات المطور.,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن,قطاع العمل,مركز الرياض للسياسات السلوكية,28,https://www.hrsd.gov.sa/contact-us/faq,HRSD FAQ,التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن قطاع العمل مركز الرياض للسياسات السلوكية السؤال: ما هي أسباب تغير النطاق دون تغير أعداد العاملين الوافدين والسعوديين لدى المنشأة؟ الإجابة: مع دخول برنامج نطاقات المطور حيز التنفيذ بتاريخ 1 / 12 / 2021 م تم رفع نسب التوطين المطلوبة من المنشآت، وبذلك قد يتغير نطاق المنشأة حتى مع ثبات أعداد العاملين لديها، وللاطلاع على نسب التوطين المطلوبة يرجى زيارة صفحة الحاسبة الخاصة ببرنامج نطاقات المطور.,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,4d8bd66609338bbd86b8d16b670c72dccae126f2a50a9a1f3faad11f4c6633e6,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: ما هي أسباب تغير النطاق دون تغير أعداد العاملين الوافدين والسعوديين لدى المنشأة؟ الإجابة: مع دخول برنامج نطاقات المطور حيز التنفيذ بتاريخ 1 / 12 / 2021 م تم رفع نسب التوطين المطلوبة من المنشآت، وبذلك قد يتغير نطاق المنشأة حتى مع ثبات أعداد العاملين لديها، وللاطلاع على نسب التوطين المطلوبة يرجى زيارة صفحة الحاسبة الخاصة ببرنامج نطاقات المطور.,المصدر: HRSD FAQ التصنيف: اصحاب عمل افراد العماله المنزليه كبار السن قطاع العمل مركز الرياض للسياسات السلوكيه السوال: ما هي اسباب تغير النطاق دون تغير اعداد العاملين الوافدين والسعوديين لدي المنشاه؟ الاجابه: مع دخول برنامج نطاقات المطور حيز التنفيذ بتاريخ 1 / 12 / 2021 م تم رفع نسب التوطين المطلوبه من المنشات، وبذلك قد يتغير نطاق المنشاه حتي مع ثبات اعداد العاملين لديها، وللاطلاع علي نسب التوطين المطلوبه يرجي زياره صفحه الحاسبه الخاصه ببرنامج نطاقات المطور.,keep_labor_faq,Strong labor-law or labor-service evidence found in question/answer,True,True
328,كيف يمكن للمستفيد (المؤمن له) معرفة اسم شركة التأمين التابع لها؟,يمكن لصاحب العمل الحصول على الوثيقة من خلال حساب صاحب العمل عبر منصة مساند للعمالة المنزلية.,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن,قطاع العمل,مركز الرياض للسياسات السلوكية,28,https://www.hrsd.gov.sa/contact-us/faq,HRSD FAQ,التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن قطاع العمل مركز الرياض للسياسات السلوكية السؤال: كيف يمكن للمستفيد (المؤمن له) معرفة اسم شركة التأمين التابع لها؟ الإجابة: يمكن لصاحب العمل الحصول على الوثيقة من خلال حساب صاحب العمل عبر منصة مساند للعمالة المنزلية.,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,6608f4bd302f00acf422a976642b282443e43b1b69db100624218d2f3f76d949,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: كيف يمكن للمستفيد (المؤمن له) معرفة اسم شركة التأمين التابع لها؟ الإجابة: يمكن لصاحب العمل الحصول على الوثيقة من خلال حساب صاحب العمل عبر منصة مساند للعمالة المنزلية.,المصدر: HRSD FAQ التصنيف: اصحاب عمل افراد العماله المنزليه كبار السن قطاع العمل مركز الرياض للسياسات السلوكيه السوال: كيف يمكن للمستفيد (المومن له) معرفه اسم شركه التامين التابع لها؟ الاجابه: يمكن لصاحب العمل الحصول علي الوثيقه من خلال حساب صاحب العمل عبر منصه مساند للعماله المنزليه.,keep_labor_faq,Strong labor-law or labor-service evidence found in question/answer,True,True
329,ما هي الطريقة المتبعة لتسديد قسط التأمين؟,تكلفة القسط التأميني مضمَّنة ضمن تكاليف الاستقدام للعقد المبرم بين المكتب أو شركة الاستقدام وصاحب العمل، وتدفع عند التقاعد من خلال منصة مساند.,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن,قطاع العمل,مركز الرياض للسياسات السلوكية,28,https://www.hrsd.gov.sa/contact-us/faq,HRSD FAQ,التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن قطاع العمل مركز الرياض للسياسات السلوكية السؤال: ما هي الطريقة المتبعة لتسديد قسط التأمين؟ الإجابة: تكلفة القسط التأميني مضمَّنة ضمن تكاليف الاستقدام للعقد المبرم بين المكتب أو شركة الاستقدام وصاحب العمل، وتدفع عند التقاعد من خلال منصة مساند.,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,91f863ae18d68499e05cdf8223c6042bcc37a38e10e1085130d95f1d78a8830b,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: ما هي الطريقة المتبعة لتسديد قسط التأمين؟ الإجابة: تكلفة القسط التأميني مضمَّنة ضمن تكاليف الاستقدام للعقد المبرم بين المكتب أو شركة الاستقدام وصاحب العمل، وتدفع عند التقاعد من خلال منصة مساند.,المصدر: HRSD FAQ التصنيف: اصحاب عمل افراد العماله المنزليه كبار السن قطاع العمل مركز الرياض للسياسات السلوكيه السوال: ما هي الطريقه المتبعه لتسديد قسط التامين؟ الاجابه: تكلفه القسط التاميني مضمنه ضمن تكاليف الاستقدام للعقد المبرم بين المكتب او شركه الاستقدام وصاحب العمل، وتدفع عند التقاعد من خلال منصه مساند.,keep_labor_faq,Strong labor-law or labor-service evidence found in question/answer,True,True
330,هل تغطي الوثيقة النفقات الطبية اللازمة لعلاج العامل المنزلي بالمستشفيات الخاصة؟,لا تغطي وثيقة التأمين الحقوقي ذلك.,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن,قطاع العمل,مركز الرياض للسياسات السلوكية,28,https://www.hrsd.gov.sa/contact-us/faq,HRSD FAQ,التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن قطاع العمل مركز الرياض للسياسات السلوكية السؤال: هل تغطي الوثيقة النفقات الطبية اللازمة لعلاج العامل المنزلي بالمستشفيات الخاصة؟ الإجابة: لا تغطي وثيقة التأمين الحقوقي ذلك.,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,591ff999e4aa212b2b694661399014743d419eeb0be0cb063356318aca5ef7a0,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: هل تغطي الوثيقة النفقات الطبية اللازمة لعلاج العامل المنزلي بالمستشفيات الخاصة؟ الإجابة: لا تغطي وثيقة التأمين الحقوقي ذلك.,المصدر: HRSD FAQ التصنيف: اصحاب عمل افراد العماله المنزليه كبار السن قطاع العمل مركز الرياض للسياسات السلوكيه السوال: هل تغطي الوثيقه النفقات الطبيه اللازمه لعلاج العامل المنزلي بالمستشفيات الخاصه؟ الاجابه: لا تغطي وثيقه التامين الحقوقي ذلك.,keep_labor_faq,Strong labor-law or labor-service evidence found in question/answer,True,True
331,هل تغطي وثيقة التأمين فترة ضمان المكتب لـ 90 يوماً الأولى لقدوم العامل المنزلي؟,يبدأ سريان منفعة التعويض عن المصاريف الفعلية لإعادة الجثمان و المصاريف الفعلية لإعادة المتعلقات والممتلكات الشخصية للمتوفى، في حالة وفاة العامل المنزلي من حادث أو مرض؛ من تاريخ دخول العامل المنزلي للمملكة . ويبدأ سريان التأمين لبقية نافع الوثيقة بعد انقضاء فترة ضمان شركة أو مكتب الاستقدام والمحددة ب 90 يوم.,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن,قطاع العمل,مركز الرياض للسياسات السلوكية,28,https://www.hrsd.gov.sa/contact-us/faq,HRSD FAQ,التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن قطاع العمل مركز الرياض للسياسات السلوكية السؤال: هل تغطي وثيقة التأمين فترة ضمان المكتب لـ 90 يوماً الأولى لقدوم العامل المنزلي؟ الإجابة: يبدأ سريان منفعة التعويض عن المصاريف الفعلية لإعادة الجثمان و المصاريف الفعلية لإعادة المتعلقات والممتلكات الشخصية للمتوفى، في حالة وفاة العامل المنزلي من حادث أو مرض؛ من تاريخ دخول العامل المنزلي للمملكة . ويبدأ سريان التأمين لبقية نافع الوثيقة بعد انقضاء فترة ضمان شركة أو مكتب الاستقدام والمحددة ب 90 يوم.,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,568a058530e1492f0f0c8c399adbb8c8712bca9a0157e2108741c732f2172cf1,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: هل تغطي وثيقة التأمين فترة ضمان المكتب لـ 90 يوماً الأولى لقدوم العامل المنزلي؟ الإجابة: يبدأ سريان منفعة التعويض عن المصاريف الفعلية لإعادة الجثمان و المصاريف الفعلية لإعادة المتعلقات والممتلكات الشخصية للمتوفى، في حالة وفاة العامل المنزلي من حادث أو مرض؛ من تاريخ دخول العامل المنزلي للمملكة . ويبدأ سريان التأمين لبقية نافع الوثيقة بعد انقضاء فترة ضمان شركة أو مكتب الاستقدام والمحددة ب 90 يوم.,المصدر: HRSD FAQ التصنيف: اصحاب عمل افراد العماله المنزليه كبار السن قطاع العمل مركز الرياض للسياسات السلوكيه السوال: هل تغطي وثيقه التامين فتره ضمان المكتب ل 90 يوما الاولي لقدوم العامل المنزلي؟ الاجابه: يبدا سريان منفعه التعويض عن المصاريف الفعليه لاعاده الجثمان و المصاريف الفعليه لاعاده المتعلقات والممتلكات الشخصيه للمتوفي، في حاله وفاه العامل المنزلي من حادث او مرض؛ من تاريخ دخول العامل المنزلي للمملكه . ويبدا سريان التامين لبقيه نافع الوثيقه بعد انقضاء فتره ضمان شركه او مكتب الاستقدام والمحدده ب 90 يوم.,keep_labor_faq,Strong labor-law or labor-service evidence found in question/answer,True,True
332,التأمين الاختياري على عقد العمالة المنزلية؟,يكون التأمين اختيارياً لصاحب العمل عند تجديد إقامة العامل.,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن,قطاع العمل,مركز الرياض للسياسات السلوكية,28,https://www.hrsd.gov.sa/contact-us/faq,HRSD FAQ,التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن قطاع العمل مركز الرياض للسياسات السلوكية السؤال: التأمين الاختياري على عقد العمالة المنزلية؟ الإجابة: يكون التأمين اختيارياً لصاحب العمل عند تجديد إقامة العامل.,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,65f8aac4f35f20a1c741a9c0966dbcfc3ba2c1cb1836173dff5ba21717f08a41,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: التأمين الاختياري على عقد العمالة المنزلية؟ الإجابة: يكون التأمين اختيارياً لصاحب العمل عند تجديد إقامة العامل.,المصدر: HRSD FAQ التصنيف: اصحاب عمل افراد العماله المنزليه كبار السن قطاع العمل مركز الرياض للسياسات السلوكيه السوال: التامين الاختياري علي عقد العماله المنزليه؟ الاجابه: يكون التامين اختياريا لصاحب العمل عند تجديد اقامه العامل.,keep_labor_faq,Strong labor-law or labor-service evidence found in question/answer,True,True
333,مدة التأمين على عقد العمالة المنزلية؟,سنتين، تبدأ من تاريخ دخول العامل المنزلي للمملكة.,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن,قطاع العمل,مركز الرياض للسياسات السلوكية,28,https://www.hrsd.gov.sa/contact-us/faq,HRSD FAQ,التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن قطاع العمل مركز الرياض للسياسات السلوكية السؤال: مدة التأمين على عقد العمالة المنزلية؟ الإجابة: سنتين، تبدأ من تاريخ دخول العامل المنزلي للمملكة.,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,9e1050d13a2bd73985bbce7446e5ec33107b81399dcb8ad8a2476c6e9b8842eb,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: مدة التأمين على عقد العمالة المنزلية؟ الإجابة: سنتين، تبدأ من تاريخ دخول العامل المنزلي للمملكة.,المصدر: HRSD FAQ التصنيف: اصحاب عمل افراد العماله المنزليه كبار السن قطاع العمل مركز الرياض للسياسات السلوكيه السوال: مده التامين علي عقد العماله المنزليه؟ الاجابه: سنتين، تبدا من تاريخ دخول العامل المنزلي للمملكه.,keep_labor_faq,Strong labor-law or labor-service evidence found in question/answer,True,True
334,ماهي المنافع التي تغطيها الوثيقة؟,تشمل الوثيقة على عدة منافع وفق الآتي: أولا: منافع المستفيد منها صاحب العمل: تعويض صاحب العمل عن المصاريف الفعلية لإعادة الجثمان و المصاريف الفعلية لإعادة المتعلقات والممتلكات الشخصية للمتوفى، وذلك في حالة وفاة العامل المنزلي من حادث أو مرض. تعويض صاحب العمل عن النفقات اللازمة لاستقدام عامل منزلي بديل / عاملة منزلية بديلة؛ نتيجة وفاة العامل المنزلي الحالي / العاملة المنزلية الحالية أو نتيجة عجز العامل المنزلي الحالي / العاملة المنزلية الحالية سواء كان العجز كليا دائما أو جزئيادائما ، أو في حال معاناة العامل المنزلي الحالي/ العاملة المنزلية الحالية من الأمراض الحرجة و/أو المزمنة. تعويض صاحب العمل في حال التغيب عن العمل. تعويض صاحب العمل في حال امتناع العامل المنزلي عن العمل. ثانياً: منافع المستفيد منها العامل المنزلي: تعويض العامل المنزلي في حال عجز العامل عجزا كليا دائما أو عجزا جزئيا نتج عن حادث ما. تعويض العامل المنزلي عن عدم التزام صاحب العمل بسداد الراتب نتيجة وفاة صاحب العمل أو عجزه الكلي الدائم أو عجزه الجزئي الدائم.,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن,قطاع العمل,مركز الرياض للسياسات السلوكية,29,https://www.hrsd.gov.sa/contact-us/faq,HRSD FAQ,التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن قطاع العمل مركز الرياض للسياسات السلوكية السؤال: ماهي المنافع التي تغطيها الوثيقة؟ الإجابة: تشمل الوثيقة على عدة منافع وفق الآتي: أولا: منافع المستفيد منها صاحب العمل: تعويض صاحب العمل عن المصاريف الفعلية لإعادة الجثمان و المصاريف الفعلية لإعادة المتعلقات والممتلكات الشخصية للمتوفى، وذلك في حالة وفاة العامل المنزلي من حادث أو مرض. تعويض صاحب العمل عن النفقات اللازمة لاستقدام عامل منزلي بديل / عاملة منزلية بديلة؛ نتيجة وفاة العامل المنزلي الحالي / العاملة المنزلية الحالية أو نتيجة عجز العامل المنزلي الحالي / العاملة المنزلية الحالية سواء كان العجز كليا دائما أو جزئيادائما ، أو في حال معاناة العامل المنزلي الحالي/ العاملة المنزلية الحالية من الأمراض الحرجة و/أو المزمنة. تعويض صاحب العمل في حال التغيب عن العمل. تعويض صاحب العمل في حال امتناع العامل المنزلي عن العمل. ثانياً: منافع المستفيد منها العامل المنزلي: تعويض العامل المنزلي في حال عجز العامل عجزا كليا دائما أو عجزا جزئيا نتج عن حادث ما. تعويض العامل المنزلي عن عدم التزام صاحب العمل بسداد الراتب نتيجة وفاة صاحب العمل أو عجزه الكلي الدائم أو عجزه الجزئي الدائم.,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,49b99ddb166e65f8b40a80acaed85088116e8ac09b80b093eca2dfc830824647,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: ماهي المنافع التي تغطيها الوثيقة؟ الإجابة: تشمل الوثيقة على عدة منافع وفق الآتي: أولا: منافع المستفيد منها صاحب العمل: تعويض صاحب العمل عن المصاريف الفعلية لإعادة الجثمان و المصاريف الفعلية لإعادة المتعلقات والممتلكات الشخصية للمتوفى، وذلك في حالة وفاة العامل المنزلي من حادث أو مرض. تعويض صاحب العمل عن النفقات اللازمة لاستقدام عامل منزلي بديل / عاملة منزلية بديلة؛ نتيجة وفاة العامل المنزلي الحالي / العاملة المنزلية الحالية أو نتيجة عجز العامل المنزلي الحالي / العاملة المنزلية الحالية سواء كان العجز كليا دائما أو جزئيادائما ، أو في حال معاناة العامل المنزلي الحالي/ العاملة المنزلية الحالية من الأمراض الحرجة و/أو المزمنة. تعويض صاحب العمل في حال التغيب عن العمل. تعويض صاحب العمل في حال امتناع العامل المنزلي عن العمل. ثانياً: منافع المستفيد منها العامل المنزلي: تعويض العامل المنزلي في حال عجز العامل عجزا كليا دائما أو عجزا جزئيا نتج عن حادث ما. تعويض العامل المنزلي عن عدم التزام صاحب العمل بسداد الراتب نتيجة وفاة صاحب العمل أو عجزه الكلي الدائم أو عجزه الجزئي الدائم.,المصدر: HRSD FAQ التصنيف: اصحاب عمل افراد العماله المنزليه كبار السن قطاع العمل مركز الرياض للسياسات السلوكيه السوال: ماهي المنافع التي تغطيها الوثيقه؟ الاجابه: تشمل الوثيقه علي عده منافع وفق الاتي: اولا: منافع المستفيد منها صاحب العمل: تعويض صاحب العمل عن المصاريف الفعليه لاعاده الجثمان و المصاريف الفعليه لاعاده المتعلقات والممتلكات الشخصيه للمتوفي، وذلك في حاله وفاه العامل المنزلي من حادث او مرض. تعويض صاحب العمل عن النفقات اللازمه لاستقدام عامل منزلي بديل / عامله منزليه بديله؛ نتيجه وفاه العامل المنزلي الحالي / العامله المنزليه الحاليه او نتيجه عجز العامل المنزلي الحالي / العامله المنزليه الحاليه سواء كان العجز كليا دايما او جزييادايما ، او في حال معاناه العامل المنزلي الحالي/ العامله المنزليه الحاليه من الامراض الحرجه و/او المزمنه. تعويض صاحب العمل في حال التغيب عن العمل. تعويض صاحب العمل في حال امتناع العامل المنزلي عن العمل. ثانيا: منافع المستفيد منها العامل المنزلي: تعويض العامل المنزلي في حال عجز العامل عجزا كليا دايما او عجزا جزييا نتج عن حادث ما. تعويض العامل المنزلي عن عدم التزام صاحب العمل بسداد الراتب نتيجه وفاه صاحب العمل او عجزه الكلي الدايم او عجزه الجزيي الدايم.,keep_labor_faq,Strong labor-law or labor-service evidence found in question/answer,True,True
336,الفئات المشمولة بقرار الالزام بالتأمين على عقد العمالة المنزلية؟,العمالة المنزلية التي قدمت للعمل بالمملكة مؤخرا وفق مهن العمالة المنزلية على سبيل المثال المهن الآتية: العاملة المنزلية أو العامل المنزلي أو السائق الخاص أو المربية أو الطباخ المنزلي أو الطباخة المنزلية أو الممرض المنزلي أو الممرضة المنزلية أو العامل المساند أو العاملة المساندة.,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن,قطاع العمل,مركز الرياض للسياسات السلوكية,29,https://www.hrsd.gov.sa/contact-us/faq,HRSD FAQ,التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن قطاع العمل مركز الرياض للسياسات السلوكية السؤال: الفئات المشمولة بقرار الالزام بالتأمين على عقد العمالة المنزلية؟ الإجابة: العمالة المنزلية التي قدمت للعمل بالمملكة مؤخرا وفق مهن العمالة المنزلية على سبيل المثال المهن الآتية: العاملة المنزلية أو العامل المنزلي أو السائق الخاص أو المربية أو الطباخ المنزلي أو الطباخة المنزلية أو الممرض المنزلي أو الممرضة المنزلية أو العامل المساند أو العاملة المساندة.,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,032b183c084e046699b8aea93def48488ed4dfd61332c8cd6e38a88b9c3badaf,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: الفئات المشمولة بقرار الالزام بالتأمين على عقد العمالة المنزلية؟ الإجابة: العمالة المنزلية التي قدمت للعمل بالمملكة مؤخرا وفق مهن العمالة المنزلية على سبيل المثال المهن الآتية: العاملة المنزلية أو العامل المنزلي أو السائق الخاص أو المربية أو الطباخ المنزلي أو الطباخة المنزلية أو الممرض المنزلي أو الممرضة المنزلية أو العامل المساند أو العاملة المساندة.,المصدر: HRSD FAQ التصنيف: اصحاب عمل افراد العماله المنزليه كبار السن قطاع العمل مركز الرياض للسياسات السلوكيه السوال: الفيات المشموله بقرار الالزام بالتامين علي عقد العماله المنزليه؟ الاجابه: العماله المنزليه التي قدمت للعمل بالمملكه موخرا وفق مهن العماله المنزليه علي سبيل المثال المهن الاتيه: العامله المنزليه او العامل المنزلي او السايق الخاص او المربيه او الطباخ المنزلي او الطباخه المنزليه او الممرض المنزلي او الممرضه المنزليه او العامل المساند او العامله المسانده.,keep_labor_faq,Strong labor-law or labor-service evidence found in question/answer,True,True
337,من هو المسؤول عن دفع قيمة قسط التأمين على عقد العمالة المنزلية؟,تدفع قيمة التقسيط ضمن تكاليف الاستقدام؛ حيث تقوم مكاتب الاستقدام وشركات الاستقدام التي تتوسط في استقدام العمالة المنزلية بالتأمين على عقد العمالة المنزلية نيابة عن العميل على أن تُضمَّن تكلفة ذلك مع تكاليف العقد المبرم بين المكتب أو الشركة و صاحب العمل.,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن,قطاع العمل,مركز الرياض للسياسات السلوكية,29,https://www.hrsd.gov.sa/contact-us/faq,HRSD FAQ,التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن قطاع العمل مركز الرياض للسياسات السلوكية السؤال: من هو المسؤول عن دفع قيمة قسط التأمين على عقد العمالة المنزلية؟ الإجابة: تدفع قيمة التقسيط ضمن تكاليف الاستقدام؛ حيث تقوم مكاتب الاستقدام وشركات الاستقدام التي تتوسط في استقدام العمالة المنزلية بالتأمين على عقد العمالة المنزلية نيابة عن العميل على أن تُضمَّن تكلفة ذلك مع تكاليف العقد المبرم بين المكتب أو الشركة و صاحب العمل.,faq,HRSD FAQ,أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية,c36d5cffdcc45c764083333bd22a35736dc7bb0af94458b7fe25fa50e81db26f,المصدر: HRSD FAQ التصنيف: أصحاب عمل | أفراد | العمالة المنزلية | كبار السن | قطاع العمل | مركز الرياض للسياسات السلوكية السؤال: من هو المسؤول عن دفع قيمة قسط التأمين على عقد العمالة المنزلية؟ الإجابة: تدفع قيمة التقسيط ضمن تكاليف الاستقدام؛ حيث تقوم مكاتب الاستقدام وشركات الاستقدام التي تتوسط في استقدام العمالة المنزلية بالتأمين على عقد العمالة المنزلية نيابة عن العميل على أن تُضمَّن تكلفة ذلك مع تكاليف العقد المبرم بين المكتب أو الشركة و صاحب العمل.,المصدر: HRSD FAQ التصنيف: اصحاب عمل افراد العماله المنزليه كبار السن قطاع العمل مركز الرياض للسياسات السلوكيه السوال: من هو المسوول عن دفع قيمه قسط التامين علي عقد العماله المنزليه؟ الاجابه: تدفع قيمه التقسيط ضمن تكاليف الاستقدام؛ حيث تقوم مكاتب الاستقدام وشركات الاستقدام التي تتوسط في استقدام العماله المنزليه بالتامين علي عقد العماله المنزليه نيابه عن العميل علي ان تضمن تكلفه ذلك مع تكاليف العقد المبرم بين المكتب او الشركه و صاحب العمل.,keep_labor_faq,Strong labor-law or labor-service evidence found in question/answer,True,True
