eval_id,eval_type,question,gold_document_unit_ids,gold_article_numbers,chunking_strategy,embedding_model,retriever,alpha,hit_at_1,hit_at_3,hit_at_5,rr,ndcg_at_5,latency_sec,top1_chunk_id,top1_parent_document_id,top1_source_type,top1_article_number,top1_article_title,top1_score,top1_retrieval_backend,top5_parent_document_ids,top5_article_numbers,top5_relevance,runtime_error,gold_article_numbers_from_eval,gold_article_numbers_before_repair
FAQ_INDEXED_RETRIEVAL_0049,faq_paraphrase_retrieval,أريد توضيح الحكم النظامي بخصوص: ما مدى أحقية المعين على بند الأجور المكلف بالعمل الإضافي لبدل النقل الإضافي؟,09bd9b28fb405d84780b2d5e5debda9e0093df5364847ca6754d31e3b7057749,9|28|2|5|93|31|3,structural,e5_large,hybrid,0.65,0,0,0,0.0,0.0,0.04774117469787598,STRUCT_000385,09bd9b28fb405d84780b2d5e5debda9e0093df5364847ca6754d31e3b7057749,faq,,nan,1.0,chromadb+bm25,09bd9b28fb405d84780b2d5e5debda9e0093df5364847ca6754d31e3b7057749|fc6d923facd71c95808c57dbd8521ad178179df76818a83aa5cd32cd64ee96c3|7e0d7b015b7a7a782dbb454beaac8c06cc365d8e05e4999fb5fd0c39079c9a6e|eed2bf866dfc6cb6a4c08aecf02c9975b4dbd635b0f44acbd96f88ee1ccc1ba2|13ec72cdf8d2258939c4f1c6264dbdf05e0cade7a826e8e3c49a4331b1bb3b97,,00000,,9|28|2|5|93|31|3,
FAQ_INDEXED_RETRIEVAL_0050,faq_paraphrase_retrieval,أريد معرفة ما إذا كان تسري على شاغلي الوظائف المؤقتة القواعد الواردة في نظام الخدمة المدنية ولوائحه التنفيذية التي تحظر على الموظفين الاشتغال بالتجارة؟,98775e3719f9ad1daae1e9c448a4160aaf0aa0075832de5a4def009ccd5eff19,9|1|5|4|19,structural,e5_large,hybrid,0.65,0,0,0,0.0,0.0,0.054934024810791016,STRUCT_000489,98775e3719f9ad1daae1e9c448a4160aaf0aa0075832de5a4def009ccd5eff19,faq,,nan,1.0,chromadb+bm25,98775e3719f9ad1daae1e9c448a4160aaf0aa0075832de5a4def009ccd5eff19|824c4a5d30aae6ff54a965c0d935053b71e6034d36d4318118658fa3cf365068|a9c67021f17a655e0f76d00ca7fb9c2dd13161a4b164c16c29800bedf670a313|83981030170e4ea6a8956ffbdc0b58832c4dbd087a517f44ab9517da1b219fcb|60a2b26be2d81a570074da6a1f7040a4c7d61f53d6f7a1f00f401b59f9d113a6,,00000,,9|1|5|4|19,
FAQ_INDEXED_RETRIEVAL_0051,faq_paraphrase_retrieval,أريد توضيح الحكم النظامي بخصوص: كتابة العقد؟,c9a21fbcbb61daf80cda91d5fff90c0620c61a52964483d2246ad7c37f13bc25,9|21|61|80|91|5|90|7|37|13|25,structural,e5_large,hybrid,0.65,0,0,0,0.0,0.0,0.02120041847229004,STRUCT_000224,988be671dd6148222062d906d88b481ede0668f764be55d5ec361c4f92a3453c,faq,,nan,0.9574049562215805,chromadb+bm25,988be671dd6148222062d906d88b481ede0668f764be55d5ec361c4f92a3453c|5b731056ef895b73c139f974e421ba5d2cb4a60ba5b11b5ba0bbcd86d71e1c88|c9a21fbcbb61daf80cda91d5fff90c0620c61a52964483d2246ad7c37f13bc25|6c8cba50e68e84faa736bc9d3c1e58230c59e6f81afad0a438f9e667de5f51b0|9c1631c9b0a9c23956d05bf2f9929da86599f8da36e73de937d380b71c775e09,72|59,00000,,9|21|61|80|91|5|90|7|37|13|25,
FAQ_INDEXED_RETRIEVAL_0052,faq_paraphrase_retrieval,أريد معرفة ما إذا كان يترتب على العامل الوافد دفع أي رسوم حكومية (رخصة العمل – الإقامة - رسوم الخدمة) عند طلب الانتقال؟,640d7433c6a8283bdeabfb8ca588f707116f94b9289d79f871410871be77a01c,6|8|94|79|77|1,structural,e5_large,hybrid,0.65,0,0,0,0.0,0.0,0.05073428153991699,STRUCT_000365,640d7433c6a8283bdeabfb8ca588f707116f94b9289d79f871410871be77a01c,faq,,nan,1.0,chromadb+bm25,640d7433c6a8283bdeabfb8ca588f707116f94b9289d79f871410871be77a01c|904ab34b5c9b43d2fe7a741ce82e65e27d0d5d6fb0315878dd8e0ce0667d8d04|a9c61524809a4fb4fd60529fd7bb1c8a19d4ffd0a42777293b2f7bb329e81cd6|17d257f8f229cc153dac15c116275d1f45726e2d428c0f9db6b908f1d44a092c|714ec2bf3c376a2dbb852dfa35e22081af7d056652cec27acb1e5ff1393dfae1,40,00000,,6|8|94|79|77|1,
FAQ_INDEXED_RETRIEVAL_0053,faq_paraphrase_retrieval,أريد توضيح الحكم النظامي بخصوص: موظف منح إجازة عادية تنتهي مع ابتداء عطلة أحد العيدين ثم تقدم بطلب إجازة لمدة شهر تبدأ من انتهاء العطلة. هل يعتبر ذلك تمديداً ومن ثم تحتسب عليه العطلة؟,bb92d7b7078900d2abf1361bfbfcd1f398567caf1e6ad0f4384858a133c47a54,92|7|2|1|6|133|47|54,structural,e5_large,hybrid,0.65,0,0,0,0.0,0.0,0.04835200309753418,STRUCT_000474,bb92d7b7078900d2abf1361bfbfcd1f398567caf1e6ad0f4384858a133c47a54,faq,,nan,1.0,chromadb+bm25,bb92d7b7078900d2abf1361bfbfcd1f398567caf1e6ad0f4384858a133c47a54|7c0fba80abbbfac68dd54e5a6fb24eacdd94cb9ec1d7cdedb9c9477c5add56f1|2bac439f477f6ff5364b33722b806fd027cca1f1df184d261f1ec9536eeca13d|9c302391235ed42bfc5bedcd24dfda80e69d8b12e2e5db1c001efdd31b81c11f|beaf59a1c76f816d935624b5b2ab895b5dfc36cec57f3726e4366fb108a8678f,,00000,,92|7|2|1|6|133|47|54,
FAQ_INDEXED_RETRIEVAL_0054,faq_paraphrase_retrieval,هل يستطيع للمستخدمين الوصول إلى قائمة عملياته او معاملاته السابقة في البوابة؟,997786c2afac562ec79bc67ca6adb8bf3d6b62231732f50c7390d340cf169e3a,2|79|67|6|8|3|50|169,structural,e5_large,hybrid,0.65,0,0,0,0.0,0.0,0.03301119804382324,STRUCT_000227,997786c2afac562ec79bc67ca6adb8bf3d6b62231732f50c7390d340cf169e3a,faq,,nan,1.0,chromadb+bm25,997786c2afac562ec79bc67ca6adb8bf3d6b62231732f50c7390d340cf169e3a|eae7dc8ecb1a3b0eb7b1abc4f4c192109c9b33c032020e29a803bfadeec55761|53612f8f879579506fe457514d3af7812925a3583886242c3d2fcf62fefd19a9|35cab51a5efc9d7b0a8af1ebfcb8a18c5b6b441ad4a03ffffd1bd35940e2c7d6|8c336978f0d8311fd695f34196d8b175c5eaa5c00345cac1fa521390bf458b3f,,00000,,2|79|67|6|8|3|50|169,
FAQ_INDEXED_RETRIEVAL_0055,faq_paraphrase_retrieval,أريد توضيح الحكم النظامي بخصوص: ماهي خدمة الخروج النهائي؟,3916277e05be0b396c523b497aa60496ed2eb268f70ff0179c126d5e94a0e3ba,5|2|268|70|179|126|94|3,structural,e5_large,hybrid,0.65,0,0,0,0.0,0.0,0.030611038208007812,STRUCT_000372,3916277e05be0b396c523b497aa60496ed2eb268f70ff0179c126d5e94a0e3ba,faq,,nan,1.0,chromadb+bm25,3916277e05be0b396c523b497aa60496ed2eb268f70ff0179c126d5e94a0e3ba|8f191c3f893ed455a9a84c32b41bcffa42f4b559d9348eb1636899de16b0d8e7|5c173beff3f129204768a7c4a37ccf1caf9604dbb76fa9ee8692ae1d1ecf66c6|b3630151fa7ee80e1fa74277893569f754b2cafba9da78a9597bd24047e09053|424b2e8965484940ff77677c5ddc91d35026dedf798d17669db8e0e803851428,,00000,,5|2|268|70|179|126|94|3,
FAQ_INDEXED_RETRIEVAL_0056,faq_paraphrase_retrieval,أريد توضيح الحكم النظامي بخصوص: ما الفرق بين المهنة والمسمى الوظيفي؟,ffc93c9f3480ebf619ea927c43824f97b6283806a0e2ae24b2edbb1241226b11,93|9|97|2|24|11,structural,e5_large,hybrid,0.65,0,0,0,0.0,0.0,0.03775477409362793,STRUCT_000222,ffc93c9f3480ebf619ea927c43824f97b6283806a0e2ae24b2edbb1241226b11,faq,,nan,1.0,chromadb+bm25,ffc93c9f3480ebf619ea927c43824f97b6283806a0e2ae24b2edbb1241226b11|7691588488e23325b5a971e21b74da4d06193d8d1019a61d2415b6b2e0f2ef12|ba32d3405db89ca4685824ad8cd07423974e4e661eba4d9f8701b2a714f4c1ae|146fb1672fe7cc7a24fca0cb4eb594ee9b1ec3edd95367b957af5791fc34ebe3|db230ddfdb705c291fecf6a531fa63da3782afceda7fbd08800917879c619dd9,38,00000,,93|9|97|2|24|11,
FAQ_INDEXED_RETRIEVAL_0057,faq_paraphrase_retrieval,ما طريقة يمكن التوفيق بين نصي المادتين (132) و (147) من اللائحة التنفيذية للموارد البشرية في الخدمة المدنية، حيث تم تحديد سقف التمتع بالإجازة العادية (108) يوماً او (144) يوماً بحسب الأحوال في حين أن إجازة المرافقة قد تستغرق وقتاً أطول من ذلك؟,6424ffacceb8cda5e75cfcf16ffb42727eb44b84487bbeabd958b3f75dc67bad,8|5|75|16|44|3|67,structural,e5_large,hybrid,0.65,0,0,0,0.0,0.0,0.051432132720947266,STRUCT_000473,6424ffacceb8cda5e75cfcf16ffb42727eb44b84487bbeabd958b3f75dc67bad,faq,,nan,1.0,chromadb+bm25,6424ffacceb8cda5e75cfcf16ffb42727eb44b84487bbeabd958b3f75dc67bad|a9faa312a3b585d802b89d2080fc0d59218bd94ce3859e9e1c0d6dad5e95cd97|82bec04f14c8c77d13a484794caea9b885b0eec58a2d553a190e5a40f46708b8|7c0fba80abbbfac68dd54e5a6fb24eacdd94cb9ec1d7cdedb9c9477c5add56f1|35cab51a5efc9d7b0a8af1ebfcb8a18c5b6b441ad4a03ffffd1bd35940e2c7d6,,00000,,8|5|75|16|44|3|67,
FAQ_INDEXED_RETRIEVAL_0058,faq_paraphrase_retrieval,هل يستطيع أن يتغير انطاق المنشأة دون تغيير في عدد العمالة خلال السنوات القادمة؟,aec52611eb5bf56760f474e9260c82131532f29ed8596dec883698481890236f,5|29,structural,e5_large,hybrid,0.65,0,0,0,0.0,0.0,0.03864336013793945,STRUCT_000337,aec52611eb5bf56760f474e9260c82131532f29ed8596dec883698481890236f,faq,,nan,1.0,chromadb+bm25,aec52611eb5bf56760f474e9260c82131532f29ed8596dec883698481890236f|8263708b5f1d5fc0777b842b3e1f4fe320e1e3e3c258f86e58688dbab8cb6cce|96d805e02ad45472b200f5fe9e0d0f250b88abdb635c63d737a5058647a60a05|1051ab3d809d019bdc3a3f42ad5a02fc91dd155ec2c502a040180ae5cdd91a46|21cc731663cf0b85df7aa923c809fb11ebede568aafbf064f9da9fac9f748c66,58,00000,,5|29,
FAQ_INDEXED_RETRIEVAL_0059,faq_paraphrase_retrieval,أريد توضيح الحكم النظامي بخصوص: لماذا يتوجب على المنشأة القيام بالتقيّيم الذاتي؟,f43f2719e3ff9336ad9a1bfb44e7fb2cc9c5bdf824d2be9a97218366842a3bec,43|3|9|1|44|7|2|5,structural,e5_large,hybrid,0.65,0,0,0,0.0,0.0,0.04187965393066406,STRUCT_000245,f43f2719e3ff9336ad9a1bfb44e7fb2cc9c5bdf824d2be9a97218366842a3bec,faq,,nan,1.0,chromadb+bm25,f43f2719e3ff9336ad9a1bfb44e7fb2cc9c5bdf824d2be9a97218366842a3bec|21cc731663cf0b85df7aa923c809fb11ebede568aafbf064f9da9fac9f748c66|b5f816dcb590583069fede95347b380e449e904bcc2babd2cda26e59853b53c8|317353012d05eede7a4374a2771fa631793fb3072ce70520626d827e5c91028a|4292f786ad4ddc5494c1303d472769f24b1831a0153f9d394e738fe4f40b3c3a,18,00000,,43|3|9|1|44|7|2|5,
FAQ_INDEXED_RETRIEVAL_0060,faq_paraphrase_retrieval,هل مسموح انهاء عقد العمل بسبب إعادة الهيكلة أو الظروف المالية للمنشأة؟,0b9ac41855c09ab359d1ad7b0caea1e8c8740f27ad9599ff977b8a560fae8ae2,9|1|7|8|27|2,structural,e5_large,hybrid,0.65,0,0,0,0.0,0.0,0.04081463813781738,STRUCT_000298,0b9ac41855c09ab359d1ad7b0caea1e8c8740f27ad9599ff977b8a560fae8ae2,faq,,nan,1.0,chromadb+bm25,0b9ac41855c09ab359d1ad7b0caea1e8c8740f27ad9599ff977b8a560fae8ae2|f0bec4f39347426ffbde6220b8b2aae4890f2dfcf26a2b2ea96206fbc0e0ee6d|d455916914c6215e4c60380d25e1f5d5c34d3eeb6bafc32103993d12677218e4|4b24d8e238a91b2a7ad5c4bf082f9b918f964cce2ab502b1970834c27caea296|5b731056ef895b73c139f974e421ba5d2cb4a60ba5b11b5ba0bbcd86d71e1c88,182,00000,,9|1|7|8|27|2,
FAQ_INDEXED_RETRIEVAL_0061,faq_paraphrase_retrieval,أريد معرفة ما إذا كان تشمل إجازة أداء الامتحان الدراسي من يؤدي الامتحان خارج المملكة؟,5bc4b8e001d855a0a8c306d6ba7dd358f9d0d2ade0dfe0f177235bcc17be1e7d,5|4|8|1|6|7|9|2|17,structural,e5_large,hybrid,0.65,0,0,0,0.0,0.0,0.03964972496032715,STRUCT_000477,5bc4b8e001d855a0a8c306d6ba7dd358f9d0d2ade0dfe0f177235bcc17be1e7d,faq,,nan,1.0,chromadb+bm25,5bc4b8e001d855a0a8c306d6ba7dd358f9d0d2ade0dfe0f177235bcc17be1e7d|f6453a423efeb3454fba6ac956ef7af349d981a6520c3e35fab737e31077fa72|d2f85440a248708102c67705fbcbbcead2ee77e1244f8c103538dcf39e625d0f|e25791ae74f46fef5797dbe7fa70beffff233c36730bfb9d274bd38416f60c5e|d8d08274c8960424759e6f96033aea6666a85c87bd7f71f1afc641138dca32c1,115,00000,,5|4|8|1|6|7|9|2|17,
FAQ_INDEXED_RETRIEVAL_0062,faq_paraphrase_retrieval,أريد توضيح الحكم النظامي بخصوص: موظف قررت الهيئة الطبية العامة معالجته في الداخل في بلد غير البلد الذي يعمل به ما مدى استحقاقه لتذاكر الأركاب كلما راجع المستشفى؟,11c89efa8788e164c58c61531eb12f7ffe7dcb2fdb052c440c0e50541393ae2b,11|89|164|58|12|7|2|52,structural,e5_large,hybrid,0.65,0,0,0,0.0,0.0,0.057437896728515625,STRUCT_000434,11c89efa8788e164c58c61531eb12f7ffe7dcb2fdb052c440c0e50541393ae2b,faq,,nan,1.0,chromadb+bm25,11c89efa8788e164c58c61531eb12f7ffe7dcb2fdb052c440c0e50541393ae2b|d14e09f8ab02a92353ec382647fa56af1e11be033de5f0e5b98ad8edb31c446e|a2ca0b7c04088ea689ca87ecaba9e61bed1edfd37b06478b545c53157f4259cd|5b87145d53f6e42bb77d0b3659f225a8caf02ac5e8410dbd33c93193f2bc89dd|fb1ff7cc3c94c31c553cac14be7e6ba288ad8bdae0785cc3f2b9f08163862e58,,00000,,11|89|164|58|12|7|2|52,
FAQ_INDEXED_RETRIEVAL_0063,faq_paraphrase_retrieval,أريد معرفة ما إذا كان الخدمة تتيح تحديث بيانات العامل؟,efee6aee87704b6999b8578223366ee7497784934576b50a92d7e4493d8133d9,6|50|92|7|9,structural,e5_large,hybrid,0.65,0,0,0,0.0,0.0,0.032555341720581055,STRUCT_000249,efee6aee87704b6999b8578223366ee7497784934576b50a92d7e4493d8133d9,faq,,nan,1.0,chromadb+bm25,efee6aee87704b6999b8578223366ee7497784934576b50a92d7e4493d8133d9|5eba454702f0e063612cb5d6d44774a791231781c240e5f90e4e97f8b55b81b5|6608f4bd302f00acf422a976642b282443e43b1b69db100624218d2f3f76d949|83981030170e4ea6a8956ffbdc0b58832c4dbd087a517f44ab9517da1b219fcb|997786c2afac562ec79bc67ca6adb8bf3d6b62231732f50c7390d340cf169e3a,,00000,,6|50|92|7|9,
FAQ_INDEXED_RETRIEVAL_0064,faq_paraphrase_retrieval,أريد توضيح الحكم النظامي بخصوص: ماهي الآلية لرفع نسب نطاقات تدريجيا؟ وكم هي المدة اللازمة لذلك؟,8625f9bde4c32fc657c5b87bb02f1db2fe9eb7ecab856118316c8b04083c709e,9|4|32|5|87|2|1|7|8,structural,e5_large,hybrid,0.65,0,0,0,0.0,0.0,0.04190945625305176,STRUCT_000353,8625f9bde4c32fc657c5b87bb02f1db2fe9eb7ecab856118316c8b04083c709e,faq,,nan,1.0,chromadb+bm25,8625f9bde4c32fc657c5b87bb02f1db2fe9eb7ecab856118316c8b04083c709e|d93bf817d2866de930aee5cb65d52018a2d30a05dc3b2a5208c9d6bb54912b7f|4a4407864c610938d58c82541e1d431916b215aec7fe29b08df4d214251a46f4|6ff8acc0f00c04a8f3c3b9e2c931e422728b201f017c40a3a5bba243c8b4e188|aec52611eb5bf56760f474e9260c82131532f29ed8596dec883698481890236f,,00000,,9|4|32|5|87|2|1|7|8,
FAQ_INDEXED_RETRIEVAL_0065,faq_paraphrase_retrieval,هل يستطيع حفظ معاملة لخدمة معينة تم بدؤها من خلال البوابة والوصول إليها لاحقًا؟,302be7a68fdb250526324c51d10519a63a0be5af74182ca175da01c1c59f158a,7|68|51|63|5|175|1|59|158,structural,e5_large,hybrid,0.65,0,0,0,0.0,0.0,0.04253339767456055,STRUCT_000228,302be7a68fdb250526324c51d10519a63a0be5af74182ca175da01c1c59f158a,faq,,nan,1.0,chromadb+bm25,302be7a68fdb250526324c51d10519a63a0be5af74182ca175da01c1c59f158a|bd7dabf26abca821409c8f891bcd97d9571cec066f19591481e33f836ac45057|888e39bfc2f21b2ed78d3b648d26150c9737ce04a7004010d898d7d433c9a117|eae7dc8ecb1a3b0eb7b1abc4f4c192109c9b33c032020e29a803bfadeec55761|99aa320861320164887d6bdeee2c6d8400ad8bb317ab41af79ca6677bab9116d,,00000,,7|68|51|63|5|175|1|59|158,
FAQ_INDEXED_RETRIEVAL_0066,faq_paraphrase_retrieval,أريد توضيح الحكم النظامي بخصوص: ما مدى إمكانية احتفاظ العامل المعين على بند الأجور براتبه عند تعيينه على وظيفة مشمولة بنظام الخدمة المدنية ولوائحه التنفيذية؟,60a2b26be2d81a570074da6a1f7040a4c7d61f53d6f7a1f00f401b59f9d113a6,60|2|26|81|6|1|4|7|61|53|59|9|113,structural,e5_large,hybrid,0.65,0,0,0,0.0,0.0,0.06237173080444336,STRUCT_000406,60a2b26be2d81a570074da6a1f7040a4c7d61f53d6f7a1f00f401b59f9d113a6,faq,,nan,1.0,chromadb+bm25,60a2b26be2d81a570074da6a1f7040a4c7d61f53d6f7a1f00f401b59f9d113a6|fb1ff7cc3c94c31c553cac14be7e6ba288ad8bdae0785cc3f2b9f08163862e58|7897d770b8a35b5cd59c12db45bc9557ca2063f2244e2730b00de2a7f63c0b03|a9c67021f17a655e0f76d00ca7fb9c2dd13161a4b164c16c29800bedf670a313|1a954aec6b935df7e130a15856a4e83e14bd42ac0a7a5b268a1680e46c582de6,,00000,,60|2|26|81|6|1|4|7|61|53|59|9|113,
FAQ_INDEXED_RETRIEVAL_0067,faq_paraphrase_retrieval,أريد توضيح الحكم النظامي بخصوص: موظف فصل من الخدمة بناءً على حكم نهائي من ديوان المظالم بإدانته بجريمة التزوير والحكم عليه بالسجن والغرامة، فهل يتأثر قرار الفصل بقبول ديوان المظالم لطلب إعادة النظر في الحكم النهائي؟,5c173beff3f129204768a7c4a37ccf1caf9604dbb76fa9ee8692ae1d1ecf66c6,5|173|3|7|4|37|1|76|9|66|6,structural,e5_large,hybrid,0.65,0,0,0,0.0,0.0,0.04887270927429199,STRUCT_000456,5c173beff3f129204768a7c4a37ccf1caf9604dbb76fa9ee8692ae1d1ecf66c6,faq,,nan,1.0,chromadb+bm25,5c173beff3f129204768a7c4a37ccf1caf9604dbb76fa9ee8692ae1d1ecf66c6|4f4262b5d72d6d013bb74312788971b33ccc7a8a5466bc73bba906abd22bb3f0|9cbf7fb10c58aad58ec3d59249ef17de418b275a98ae163fbdef896668775437|b0c12a67606179951e984f2f3e51d30baf2e5494e7bcc0f8c820453563770454|db230ddfdb705c291fecf6a531fa63da3782afceda7fbd08800917879c619dd9,,00000,,5|173|3|7|4|37|1|76|9|66|6,
FAQ_INDEXED_RETRIEVAL_0068,faq_paraphrase_retrieval,أريد معرفة ما إذا كان يشمل برنامج نطاقات المستثمر الأجنبي؟,c4769345a10d4fb0836eeda1f17013b3b4186e695a61dbfde11992320885a04f,10|4|1|3|61,structural,e5_large,hybrid,0.65,0,0,0,0.0,0.0,0.033321380615234375,STRUCT_000279,c4769345a10d4fb0836eeda1f17013b3b4186e695a61dbfde11992320885a04f,faq,,nan,1.0,chromadb+bm25,c4769345a10d4fb0836eeda1f17013b3b4186e695a61dbfde11992320885a04f|adcaaa10949d382740db29992cb7030f0f006e30c17322d0e75bec1a28c13dbd|2edd67f62b6108dad9a62ceaeac4e7fcc5c617562e84f22a3d81d0fe89edfd64|c2f5ec9f530b9b0a4fe988a3bb659b66f6150627815e264eb336c9214c6c95cd|fc682f6f5b4b8540e2ec6ec2eb572aa151675ec4d3bc61347dd082d0c34fb1c5,,00000,,10|4|1|3|61,
FAQ_INDEXED_RETRIEVAL_0069,faq_paraphrase_retrieval,أريد توضيح الحكم النظامي بخصوص: الفئات المشمولة بقرار الالزام بالتأمين على عقد العمالة المنزلية؟,032b183c084e046699b8aea93def48488ed4dfd61332c8cd6e38a88b9c3badaf,32|183|84|8|93|4|6|38|88|9|3,structural,e5_large,hybrid,0.65,0,0,0,0.0,0.0,0.04084062576293945,STRUCT_000345,032b183c084e046699b8aea93def48488ed4dfd61332c8cd6e38a88b9c3badaf,faq,,nan,1.0,chromadb+bm25,032b183c084e046699b8aea93def48488ed4dfd61332c8cd6e38a88b9c3badaf|c36d5cffdcc45c764083333bd22a35736dc7bb0af94458b7fe25fa50e81db26f|566530da62b744cdada0ca856e4bc05901b05654db674b7cca4dfd6b0ab4a1e2|65f8aac4f35f20a1c741a9c0966dbcfc3ba2c1cb1836173dff5ba21717f08a41|9e1050d13a2bd73985bbce7446e5ec33107b81399dcb8ad8a2476c6e9b8842eb,,00000,,32|183|84|8|93|4|6|38|88|9|3,
FAQ_INDEXED_RETRIEVAL_0070,faq_paraphrase_retrieval,هل يستطيع تفعيل بند التنافسية في عقد العمل؟,a5c97c0a44012239497929539ec3ce025b26c4344a3df4a284a9f39e8dbc6a78,5|97|3|25|26|4|284|9|39|8|6|78,structural,e5_large,hybrid,0.65,0,0,0,0.0,0.0,0.022608280181884766,STRUCT_000367,a5c97c0a44012239497929539ec3ce025b26c4344a3df4a284a9f39e8dbc6a78,faq,,nan,1.0,chromadb+bm25,a5c97c0a44012239497929539ec3ce025b26c4344a3df4a284a9f39e8dbc6a78|706550432de905d72a6ff5a565caaa61d2cbd016555a049798a31ebf73a58218|09bd9b28fb405d84780b2d5e5debda9e0093df5364847ca6754d31e3b7057749|824c4a5d30aae6ff54a965c0d935053b71e6034d36d4318118658fa3cf365068|60a2b26be2d81a570074da6a1f7040a4c7d61f53d6f7a1f00f401b59f9d113a6,,00000,,5|97|3|25|26|4|284|9|39|8|6|78,
FAQ_INDEXED_RETRIEVAL_0071,faq_paraphrase_retrieval,أريد توضيح الحكم النظامي بخصوص: ماهي الإجازات المستحقة للمرأة العاملة؟,aa2e956b9c52894256ab98990c0b93361167d76b366391f0919b4d79912f692f,2|9|76|4,structural,e5_large,hybrid,0.65,0,0,0,0.0,0.0,0.03964567184448242,STRUCT_000328,aa2e956b9c52894256ab98990c0b93361167d76b366391f0919b4d79912f692f,faq,,nan,1.0,chromadb+bm25,aa2e956b9c52894256ab98990c0b93361167d76b366391f0919b4d79912f692f|834f1dd9568c7c4b21a00fd63287d82f2020a7f3d013978503b3ae0f590874a7|f196cb04ac077b585020c6b00dd03592845742a0e51983c0e22991f007640855|3008cf85045575dc64e17b75a9e0d66c33d546e1d9f751792a2d262f97a74d56|5f9d2dbc4ff1b2f8a86d962674e28ab1c5f5a74746a5b2297dfaced8e76c40b7,151,00000,,2|9|76|4,
FAQ_INDEXED_RETRIEVAL_0072,faq_paraphrase_retrieval,أريد معرفة الاجراء الذي سيتم تطبيقه في حال عدم التزام المنشأة بنسب نطاقات؟,c112b7b389883d080524d2cd6578636c6c7719e2a17d5217bc93f18020f0455a,112|7|2|6|17|93,structural,e5_large,hybrid,0.65,0,0,0,0.0,0.0,0.03959512710571289,STRUCT_000350,c112b7b389883d080524d2cd6578636c6c7719e2a17d5217bc93f18020f0455a,faq,,nan,1.0,chromadb+bm25,c112b7b389883d080524d2cd6578636c6c7719e2a17d5217bc93f18020f0455a|661a8130be4d0da1b9ea1a855571c4af0014764e4cc9183b3430ef61698f77d1|8263708b5f1d5fc0777b842b3e1f4fe320e1e3e3c258f86e58688dbab8cb6cce|f6cb1c912ccbb571bd042480fb270bb4a2a348d19b19998dafe25511b00601ef|55d737f053a451b815f4044e6a78d2c032ce8c42b65ee3a20a016f729275f20f,,00000,,112|7|2|6|17|93,
FAQ_INDEXED_RETRIEVAL_0073,faq_paraphrase_retrieval,أريد توضيح الحكم النظامي بخصوص: ما مدى جواز إجبار الموظف على التمتع بإجازاته العادية؟,a9faa312a3b585d802b89d2080fc0d59218bd94ce3859e9e1c0d6dad5e95cd97,9|3|89|94|1|6|5|95|97,structural,e5_large,hybrid,0.65,0,0,0,0.0,0.0,0.04302668571472168,STRUCT_000475,a9faa312a3b585d802b89d2080fc0d59218bd94ce3859e9e1c0d6dad5e95cd97,faq,,nan,1.0,chromadb+bm25,a9faa312a3b585d802b89d2080fc0d59218bd94ce3859e9e1c0d6dad5e95cd97|70e593cdc305eb04b074e4b3b1333707a795281edb2e76896477491650087c69|6424ffacceb8cda5e75cfcf16ffb42727eb44b84487bbeabd958b3f75dc67bad|252f692c8312ef6d3c924a55f14b510ccfc6473b464954261010cc34ab085e39|086724479b2ca911ea194b18660097f0c33b3c699f24c8c4db8737306238fdae,,00000,,9|3|89|94|1|6|5|95|97,
FAQ_INDEXED_RETRIEVAL_0074,faq_paraphrase_retrieval,أريد معرفة الخدمات المقدمة في نظام مُدد لإدارة الرواتب؟,05b492ac2739ed869ded028ebedb8f991bdd30bb0263e61b1cef0cff3fd5c434,5|28|8|30|263|61|1|3,structural,e5_large,hybrid,0.65,0,0,0,0.0,0.0,0.03206801414489746,STRUCT_000289,05b492ac2739ed869ded028ebedb8f991bdd30bb0263e61b1cef0cff3fd5c434,faq,,nan,1.0,chromadb+bm25,05b492ac2739ed869ded028ebedb8f991bdd30bb0263e61b1cef0cff3fd5c434|129f3cfc7650b8fb3c4e13c08daecf5616dfa40d1dac8dd8ce19250de53fb430|7897d770b8a35b5cd59c12db45bc9557ca2063f2244e2730b00de2a7f63c0b03|8c336978f0d8311fd695f34196d8b175c5eaa5c00345cac1fa521390bf458b3f|782454a8db80146aae7845dbc2fe9da819116345f559bc36f028b43a637b4258,,00000,,5|28|8|30|263|61|1|3,
FAQ_INDEXED_RETRIEVAL_0075,faq_paraphrase_retrieval,أريد معرفة ما إذا كان تمكن البوابة والانظمة التابعة لها المستخدم من تعديل بياناته؟,888e39bfc2f21b2ed78d3b648d26150c9737ce04a7004010d898d7d433c9a117,39|2|21|78|3|4|7|9|117,structural,e5_large,hybrid,0.65,0,0,0,0.0,0.0,0.0378415584564209,STRUCT_000230,888e39bfc2f21b2ed78d3b648d26150c9737ce04a7004010d898d7d433c9a117,faq,,nan,1.0,chromadb+bm25,888e39bfc2f21b2ed78d3b648d26150c9737ce04a7004010d898d7d433c9a117|bd7dabf26abca821409c8f891bcd97d9571cec066f19591481e33f836ac45057|99aa320861320164887d6bdeee2c6d8400ad8bb317ab41af79ca6677bab9116d|eae7dc8ecb1a3b0eb7b1abc4f4c192109c9b33c032020e29a803bfadeec55761|87948be8261685e657502e8c023d087a27fb13927373f98568f379a8d20ff856,,00000,,39|2|21|78|3|4|7|9|117,
