eval_id,eval_type,question,gold_source_type,gold_document_unit_ids,gold_article_numbers,chunking_strategy,embedding_model,retriever,alpha,hit_at_1,hit_at_3,hit_at_5,rr,ndcg_at_5,latency_sec,top1_chunk_id,top1_parent_document_id,top1_source_type,top1_article_number,top1_article_title,top1_score,top1_retrieval_backend,top5_parent_document_ids,top5_article_numbers,top5_chunk_ids,top5_relevance
85,faq_retrieval,هل يجب التقيد فقط بالمسميات الواردة في كل مجموعة من الوظائف المحددة بلائحة المعينين على بند الأجور أم أنه يجوز التعيين على جميع الوظائف الحرفية الموضحة بدليل تصنيف الوظائف التي لم تذكر في اللائحة؟,faq,0dc482b4555eb3cbce8801e05947785985099ec0312bbc425f86ab8eab25dcb0,,structural,none,bm25,,0,0,0,0.0,0.0,0.0015783309936523438,STRUCT_000420,5f08d84a72212d7712f89f015c8ef18cab50e5fcc234cf4114c495dfd5675709,faq,,,58.07918685715271,bm25,5f08d84a72212d7712f89f015c8ef18cab50e5fcc234cf4114c495dfd5675709|da16479b7a8e9473b9f480797836098c83e2fb171698804bf6fd77853df3aba5|5d89c328b1fd5f76bbb0bb1f436a64a11b7c970590220950c748345407506932|98775e3719f9ad1daae1e9c448a4160aaf0aa0075832de5a4def009ccd5eff19|824c4a5d30aae6ff54a965c0d935053b71e6034d36d4318118658fa3cf365068,||||,STRUCT_000420|STRUCT_000390|STRUCT_000422|STRUCT_000489|STRUCT_000397,00000
86,faq_retrieval,هل يصرف بدل المناطق النائية للموظفين الذين يصرف لهم هذا البدل في حالة تمتعهم بإجازاتهم أو في حال الانتداب في مهمة رسمية؟,faq,127fc56a7c5ed2b3cc81ee2c950fe475535c6cf2877d401ebce2be129c7b1310,,structural,none,bm25,,0,0,0,0.0,0.0,0.0012285709381103516,STRUCT_000430,65455c943e5ae433f16b0bae3362dd77d594b34ec61cdbb0dc532a72463d7036,faq,,,32.77299554362843,bm25,65455c943e5ae433f16b0bae3362dd77d594b34ec61cdbb0dc532a72463d7036|fc6d923facd71c95808c57dbd8521ad178179df76818a83aa5cd32cd64ee96c3|7f703e904ef315474ca52b6a1a7dec42df2957512b7d2c54d031da523ec7d4ad|2c55970491f40a3dae9554824f4a7a5629081787ebebf71d02c75edfe1ea78a8|e64d28a7e465e48fbf7de823c913160aee60f0db128313089a5e8e998669b9e5,||||,STRUCT_000430|STRUCT_000384|STRUCT_000429|STRUCT_000404|STRUCT_000428,00000
87,faq_retrieval,هل يستمر في صرف البدلات للموظف المكفوف اليد التي كانت تصرف له قبل كف يده بالإضافة إلى نصف افي راتبه الذي يصرف له أثناء فترة كف يده؟,faq,aeeee9730733dacd34ff51efad1095f08d48fe63b0f11ef98925859a356177c7,,structural,none,bm25,,0,0,0,0.0,0.0,0.0013036727905273438,STRUCT_000413,d14e09f8ab02a92353ec382647fa56af1e11be033de5f0e5b98ad8edb31c446e,faq,,,70.22471535896439,bm25,d14e09f8ab02a92353ec382647fa56af1e11be033de5f0e5b98ad8edb31c446e|65680b8371c98718b57cb60f334f214ec07fedfcab7a24a247628ac3500300b5|30d040c91e7c373c4d114cbd2fd1cf2a16266b4dbe1c195de0657e76fe2d8749|a49af152d9b0d9dc8fe23fe51c7500073c3ebd011841203df1d6ef268c74df40|0d7466a5124f7826f1ad549f9fda3782cd32e44d364b24b30c8a37a6510de48c,||||,STRUCT_000413|STRUCT_000409|STRUCT_000417|STRUCT_000458|STRUCT_000478,00000
88,faq_retrieval,المنقول بناءً على رغبته من خارج المملكة إلى داخلها ما مدى استحقاقه لبدل الترحيل؟,faq,bcfc905d9f2a9d4e11ea43e982dc6363e726b213cf2055288e5e5e76673fa93e,,structural,none,bm25,,0,0,0,0.0,0.0,0.001596689224243164,STRUCT_000429,7f703e904ef315474ca52b6a1a7dec42df2957512b7d2c54d031da523ec7d4ad,faq,,,29.89684615870834,bm25,7f703e904ef315474ca52b6a1a7dec42df2957512b7d2c54d031da523ec7d4ad|e64d28a7e465e48fbf7de823c913160aee60f0db128313089a5e8e998669b9e5|c492292698eb771cf8d3ea473e40358b6d243ac6e935a6fc60527e0dcf8ad53f|5bc4b8e001d855a0a8c306d6ba7dd358f9d0d2ade0dfe0f177235bcc17be1e7d|e25791ae74f46fef5797dbe7fa70beffff233c36730bfb9d274bd38416f60c5e,||||,STRUCT_000429|STRUCT_000428|STRUCT_000433|STRUCT_000477|STRUCT_000425,00000
89,faq_retrieval,هل يستحق الموظف بدل النقل الإضافي عند تكليفه بالعمل الإضافي بعد انتهاء الدوام الرسمي مباشرة؟,faq,c368c35908d960f145ae53950c2041c1333fdce91bb9f8c90f61c5575a657e05,,structural,none,bm25,,0,0,0,0.0,0.0,0.00188446044921875,STRUCT_000385,09bd9b28fb405d84780b2d5e5debda9e0093df5364847ca6754d31e3b7057749,faq,,,50.06548895608148,bm25,09bd9b28fb405d84780b2d5e5debda9e0093df5364847ca6754d31e3b7057749|9b91a9d089c343bc5c99807677240edc17f246b0c6916d09788eeb78557da2b9|2c55970491f40a3dae9554824f4a7a5629081787ebebf71d02c75edfe1ea78a8|28c7e1dfc1f40ebb7b007a201360d537c4fc081c6d57f7bcda5166491de1ba69|e64d28a7e465e48fbf7de823c913160aee60f0db128313089a5e8e998669b9e5,||||,STRUCT_000385|STRUCT_000488|STRUCT_000404|STRUCT_000460|STRUCT_000428,00000
90,faq_retrieval,نصت المادة (20) من لائحة الحقوق والمزايا المالية على أن (... يحتسب بدل الانتداب عن أيام الإجازة المرضية على أن يخطر الموظف مرجعه بمرضه وأن يوافق على احتساب هذه المدة انتداباً على أن لا يزيد على عشرين (20) يوماً أو نصف المدة أيهما أقل فهل المقصود بعبارة,faq,91366f9839e80c77c35a9ad02a1b9a2ddd06b1880757fe431a4a7e8c0d48da9d,,structural,none,bm25,,0,0,0,0.0,0.0,0.0023097991943359375,STRUCT_000430,65455c943e5ae433f16b0bae3362dd77d594b34ec61cdbb0dc532a72463d7036,faq,,,60.25878810883426,bm25,65455c943e5ae433f16b0bae3362dd77d594b34ec61cdbb0dc532a72463d7036|65680b8371c98718b57cb60f334f214ec07fedfcab7a24a247628ac3500300b5|e64d28a7e465e48fbf7de823c913160aee60f0db128313089a5e8e998669b9e5|1794198e0659f4a04409fb8aa32022afd2babf79db365aa95deb5efda1c4d914|c2e70ba5df2a37b25442df69d2e55381a5c72f6e0c0b2f89e85ddd190b5981d7,||||,STRUCT_000430|STRUCT_000409|STRUCT_000428|STRUCT_000463|STRUCT_000465,00000
91,faq_retrieval,مدى أحقية الموظف الذي نقل لبدل الانتداب في حالة حضوره لتسليم ما بعهدته؟,faq,6e873e029f1a42464ff59f61fa0b42bfa722ddd2ba3b5a8a5b63767c2c0a0521,,structural,none,bm25,,0,0,0,0.0,0.0,0.0008800029754638672,STRUCT_000385,09bd9b28fb405d84780b2d5e5debda9e0093df5364847ca6754d31e3b7057749,faq,,,26.969939223917443,bm25,09bd9b28fb405d84780b2d5e5debda9e0093df5364847ca6754d31e3b7057749|b8e699b65e126eec6c2a6e2e22484f6a221c2e71cf6e836f5255a51f5106736d|e64d28a7e465e48fbf7de823c913160aee60f0db128313089a5e8e998669b9e5|fc6d923facd71c95808c57dbd8521ad178179df76818a83aa5cd32cd64ee96c3|252f692c8312ef6d3c924a55f14b510ccfc6473b464954261010cc34ab085e39,||||,STRUCT_000385|STRUCT_000399|STRUCT_000428|STRUCT_000384|STRUCT_000467,00000
92,faq_retrieval,تضمنت المادة (39/أ) من لائحة الحقوق والمزايا المالية إقرار أحقية الموظف المنقول من داخل المملكة إلى خارجها أو العكس أو من جهة إلى أخرى خارج المملكة في صرف ثلاثة أضعاف قيمة التذكرة من البلد المنقول منه إلى البلد المنقول إليه وذلك مقابل نفقات الإعداد للسفر،,faq,8cfc3b636cbc47a09f308c8c57d8b18089095388a189412a0f1a96c9f56a8bce,,structural,none,bm25,,0,0,0,0.0,0.0,0.002008676528930664,STRUCT_000431,5b87145d53f6e42bb77d0b3659f225a8caf02ac5e8410dbd33c93193f2bc89dd,faq,,,82.7367867551174,bm25,5b87145d53f6e42bb77d0b3659f225a8caf02ac5e8410dbd33c93193f2bc89dd|e2a9764eb94b7e7f04f21c773b92eaf24340fc706745b8ea8f0db4e2a51f3e82|1794198e0659f4a04409fb8aa32022afd2babf79db365aa95deb5efda1c4d914|28c7e1dfc1f40ebb7b007a201360d537c4fc081c6d57f7bcda5166491de1ba69|c492292698eb771cf8d3ea473e40358b6d243ac6e935a6fc60527e0dcf8ad53f,||||,STRUCT_000431|STRUCT_000416|STRUCT_000463|STRUCT_000460|STRUCT_000433,00000
93,faq_retrieval,ما مدى استحقاق الموظف لتذاكر الإركاب لحضور الجلسة المقررة من الجهة القضائية للنظر في الدعوى المقامة منه ضد جهة عمله؟,faq,3d32e424a0d52cb48519f57d6d5698034c93bc0957d15fcb14eb2173424dae06,,structural,none,bm25,,0,0,0,0.0,0.0,0.0010731220245361328,STRUCT_000434,11c89efa8788e164c58c61531eb12f7ffe7dcb2fdb052c440c0e50541393ae2b,faq,,,29.509075354406704,bm25,11c89efa8788e164c58c61531eb12f7ffe7dcb2fdb052c440c0e50541393ae2b|30d040c91e7c373c4d114cbd2fd1cf2a16266b4dbe1c195de0657e76fe2d8749|b8e699b65e126eec6c2a6e2e22484f6a221c2e71cf6e836f5255a51f5106736d|c6427e9cf5dbbc6ff0fb06f99129bc44cfbe933e08cf0d1edd5c5b99dc80744f|f1aa47e51be76f7d62e9de4a5d49de665ddd539f0816f7a3927098fb87e1e33e,||||,STRUCT_000434|STRUCT_000417|STRUCT_000399|STRUCT_000415|STRUCT_000446,00000
94,faq_retrieval,هل المكافأة التي تصرف للمستخدمين العاملين بالمستشفيات والمستوصفات والمحاجر الصحية وفقاً لقرار مجلس الوزراء رقم (601) لعام 96هـ وقراري مجلس الخدمة المدنية رقم 25 ورقم 52 لعام 98هـ تشمل المستخدمين العاملين بالمستشفيات التابعة للجامعات أم هي فقط لمستخدمي وزا,faq,46e7c7e1fa84594ee2cd0d3ff53afb6d334265af7be91d5307610a87f1755fa7,,structural,none,bm25,,0,0,0,0.0,0.0,0.00177001953125,STRUCT_000436,fc9e33552686a985336c6658e74ff85416681024b1657c174b117ef568a7a566,faq,,,56.58006111519027,bm25,fc9e33552686a985336c6658e74ff85416681024b1657c174b117ef568a7a566|1e3480ae389f6036ef5bcf0e523fd7b8cb4b3183a75265a89bac075015f6b285|eec6c8f1b75295ddc181c7432ed61817c17e78932996379dcbbfa05dd6a679d1|324c5a6750383466b8164b7baf660756738e18bf6c0eb3e71d892f5b745c8c15|4b24d8e238a91b2a7ad5c4bf082f9b918f964cce2ab502b1970834c27caea296,||||,STRUCT_000436|STRUCT_000435|STRUCT_000442|STRUCT_000394|STRUCT_000448,00000
95,faq_retrieval,كيف يتم تحديد الراتب عند صرف مكافأة مباشرة الأموال العامة؟,faq,6b46401a147301869cc66fcf529200921b50b922238c92c59043448b04b48482,,structural,none,bm25,,0,0,0,0.0,0.0,0.0008502006530761719,STRUCT_000438,25d1087447d53f0cc4674a286d5e39b7dad521cb4312e49ff1cbfad5d51c260b,faq,,,32.492188359249056,bm25,25d1087447d53f0cc4674a286d5e39b7dad521cb4312e49ff1cbfad5d51c260b|d15d4f9d9546ac825941020f027d112ee2098014cbc76475ab11efb09f884871|b76ea04712c59028bb223bbf40e23918f0f83b5df12af4d870883b02fc349733|7baefc03492cb2b83afc30fc033fcf8b64a0c6bb73d582d728625ec5ac857cab|dd38d57da187d26b89973bf8d21829a22f466c21d4ab8d38c9a739e52edfb50e,||||,STRUCT_000438|STRUCT_000310|STRUCT_000464|STRUCT_000392|STRUCT_000414,00000
96,faq_retrieval,سبق منح أحد الموظفين بالمرتبة الخامسة عشرة علاوة التجمد لمدة عامين فهل يعني ذلك أنه تبقى له علاوتين ام يتم منحه أربع علاوات جديدة؟,faq,97a8b12af40f3f45010e06750b59a41c6c11fa41ff2b6e7919ea97dda24853d1,,structural,none,bm25,,0,0,0,0.0,0.0,0.001239776611328125,STRUCT_000427,e552c1d95454e9131ef3b092f4216ff0d0fb57e8cc336ec22413d6f54e46be21,faq,,,22.69519164508632,bm25,e552c1d95454e9131ef3b092f4216ff0d0fb57e8cc336ec22413d6f54e46be21|2bac439f477f6ff5364b33722b806fd027cca1f1df184d261f1ec9536eeca13d|bb92d7b7078900d2abf1361bfbfcd1f398567caf1e6ad0f4384858a133c47a54|7e0d7b015b7a7a782dbb454beaac8c06cc365d8e05e4999fb5fd0c39079c9a6e|da95a914fb289bfafe5b71eb8e1ad9e6b8faec5c901ab8e9889e9dc3e968aeb7,||||,STRUCT_000427|STRUCT_000482|STRUCT_000474|STRUCT_000388|STRUCT_000400,00000
97,faq_retrieval,موظف أصيب بسبب العمل بعجز جزئي حددته الهيئة الطبية العامة بنسبة (40%) بالعينين و (60%) بسبب الكسور ومضاعفاتها، ما مدى إمكانية تعويضه على هذا الأساس في تحديد نسبة العجز؟,faq,7c39560b4fe9fb4215942540a5f5fa20bf875220e0a3a3287a576cfee8ea6308,,structural,none,bm25,,0,0,0,0.0,0.0,0.0019116401672363281,STRUCT_000434,11c89efa8788e164c58c61531eb12f7ffe7dcb2fdb052c440c0e50541393ae2b,faq,,,27.400353809198947,bm25,11c89efa8788e164c58c61531eb12f7ffe7dcb2fdb052c440c0e50541393ae2b|4b24d8e238a91b2a7ad5c4bf082f9b918f964cce2ab502b1970834c27caea296|3a53919d4dc1c1ec2031fd1fb1ddb53c2b9914440cced3ff92a7921a568c4119|568a6ce81b8674c0d2c8e268515b998d902051180fc16e8d41a0fd580e656f3c|61d402f81e5879917a97e8d3b85f93cb7820b8448fe87e78aaffdabaf6e682d7,|||29|60,STRUCT_000434|STRUCT_000448|STRUCT_000445|STRUCT_000029|STRUCT_000060,00000
98,faq_retrieval,ما مدى تطبيق قواعد تعويض الموظفين الذي يفصلون بطريقة غير نظامية على مواطن تربطه بجهة عمله علاقة تعاقدية إذا تم انهاء عقده بسبب اتهامه في قضية ثبتت براءته منها؟,faq,8ad120802d254d507d9ae09dca790970c9ed6bf5b307b2392a89c2522b590b25,,structural,none,bm25,,0,0,0,0.0,0.0,0.0024216175079345703,STRUCT_000489,98775e3719f9ad1daae1e9c448a4160aaf0aa0075832de5a4def009ccd5eff19,faq,,,25.321117561116303,bm25,98775e3719f9ad1daae1e9c448a4160aaf0aa0075832de5a4def009ccd5eff19|f0bec4f39347426ffbde6220b8b2aae4890f2dfcf26a2b2ea96206fbc0e0ee6d|568a6ce81b8674c0d2c8e268515b998d902051180fc16e8d41a0fd580e656f3c|1794198e0659f4a04409fb8aa32022afd2babf79db365aa95deb5efda1c4d914|0b9ac41855c09ab359d1ad7b0caea1e8c8740f27ad9599ff977b8a560fae8ae2,|182|29||,STRUCT_000489|STRUCT_000180|STRUCT_000029|STRUCT_000463|STRUCT_000298,00000
99,faq_retrieval,هل تحتسب الخدمة التي يقضيها الموظف على بند المشاريع المقطوعة لغرض إكمال مدة الخدمة المطلوب توافرها لابتعاث الموظف للدراسة في الخارج؟,faq,b4c437c6abd99eccf6f7887fbac32c193d386cfaea1686947f03cc4fe7e4d154,,structural,none,bm25,,0,0,0,0.0,0.0,0.0018305778503417969,STRUCT_000469,70e593cdc305eb04b074e4b3b1333707a795281edb2e76896477491650087c69,faq,,,44.41143536229049,bm25,70e593cdc305eb04b074e4b3b1333707a795281edb2e76896477491650087c69|1a954aec6b935df7e130a15856a4e83e14bd42ac0a7a5b268a1680e46c582de6|e8245dc0cc6febff58dc3313cbdf72f5d4a4f59e46d55bb708c21908729f84c6|4b68b15940234236ff62c01696caf43d5d9bb572ccc75cad8a58f510bdc58fce|db230ddfdb705c291fecf6a531fa63da3782afceda7fbd08800917879c619dd9,||||,STRUCT_000469|STRUCT_000393|STRUCT_000479|STRUCT_000447|STRUCT_000490,00000
100,faq_retrieval,هل يمنح الموظف المبتعث للتدريب في الخارج مكافأة عن العمل الإضافي إذا شمل التدريب عطلة العيد الرسمية؟,faq,9e49ac745dea4adad0ba87b55d4f0827f2ac38a74864cbe21f63065b40d47a88,,structural,none,bm25,,0,0,0,0.0,0.0,0.0014581680297851562,STRUCT_000430,65455c943e5ae433f16b0bae3362dd77d594b34ec61cdbb0dc532a72463d7036,faq,,,31.022356258817958,bm25,65455c943e5ae433f16b0bae3362dd77d594b34ec61cdbb0dc532a72463d7036|1d5bd053df86c6e0dbaaddc0523e0448166eed45cfbd27dfc8c8ebbee9917e28|2bac439f477f6ff5364b33722b806fd027cca1f1df184d261f1ec9536eeca13d|ba32d3405db89ca4685824ad8cd07423974e4e661eba4d9f8701b2a714f4c1ae|b8e699b65e126eec6c2a6e2e22484f6a221c2e71cf6e836f5255a51f5106736d,||||,STRUCT_000430|STRUCT_000398|STRUCT_000482|STRUCT_000466|STRUCT_000399,00000
101,faq_retrieval,هل يجوز تنازل الموظف عن الترقية التي حصل عليها سواء عن طريق المفاضلة أو المسابقة وما الذي يترتب على ذلك؟,faq,3dacb6130dfad2de95214b8811eb7101ce3ef05a4b97cfb5e0ddfae55adc5e69,,structural,none,bm25,,0,0,0,0.0,0.0,0.0011138916015625,STRUCT_000450,9cbf7fb10c58aad58ec3d59249ef17de418b275a98ae163fbdef896668775437,faq,,,20.394885025482345,bm25,9cbf7fb10c58aad58ec3d59249ef17de418b275a98ae163fbdef896668775437|e552c1d95454e9131ef3b092f4216ff0d0fb57e8cc336ec22413d6f54e46be21|7e0d7b015b7a7a782dbb454beaac8c06cc365d8e05e4999fb5fd0c39079c9a6e|94287a1ac289d0b9ae8ce721582aabb9fb36b786d23e9639d617ced08c4c706e|449c1a3291d221fe0c04ade508ac1959939315e721ee71b5c7be7700281ee45b,||||,STRUCT_000450|STRUCT_000427|STRUCT_000388|STRUCT_000389|STRUCT_000223,00000
102,faq_retrieval,ما مدى إمكانية نقل الموظف مكفوف اليد من وظيفة (أمين صندوق) إلى وظيفة (مأمور عهده) داخل الجهة الحكومية التي يعمل بها؟,faq,7730de6f169de0c617b71e2a7fe6f62d9d774fed4f76295d1398c4073b6315c1,,structural,none,bm25,,0,0,0,0.0,0.0,0.0011403560638427734,STRUCT_000399,b8e699b65e126eec6c2a6e2e22484f6a221c2e71cf6e836f5255a51f5106736d,faq,,,40.5506233493157,bm25,b8e699b65e126eec6c2a6e2e22484f6a221c2e71cf6e836f5255a51f5106736d|4c666e2af295f5f6f063298a688149cb190209584fcc7dfe416f63d8a6a1df38|30d040c91e7c373c4d114cbd2fd1cf2a16266b4dbe1c195de0657e76fe2d8749|e9b42d7ee190bbae839b9169b72d154b4e8087ebfb62bd4f71885cb1a50f09ca|4ea6ce0796de3bb69240c3b7af0517a5fce42393f56f99a3648f6ae81f915215,||||,STRUCT_000399|STRUCT_000452|STRUCT_000417|STRUCT_000443|STRUCT_000451,00000
103,faq_retrieval,موظف أحيل للتحقيق معه من قبل هيئة الرقابة والتحقيق ولم يصدر قرار بكف يده عن العمل فما مدى نظامية طي قيده في حالة انقطاعه عن العمل دون عذر مشروع؟,faq,b639e92d52a58668d9cc70fae1beaa8eb83da356c4c4f0fefbec370040c4d963,,structural,none,bm25,,0,0,0,0.0,0.0,0.0021479129791259766,STRUCT_000458,a49af152d9b0d9dc8fe23fe51c7500073c3ebd011841203df1d6ef268c74df40,faq,,,47.29718546757447,bm25,a49af152d9b0d9dc8fe23fe51c7500073c3ebd011841203df1d6ef268c74df40|4f4262b5d72d6d013bb74312788971b33ccc7a8a5466bc73bba906abd22bb3f0|2160bc70c3da1caf9900d19ed1bb256f967be922b1e26fcba66d9709045a8e86|0d7466a5124f7826f1ad549f9fda3782cd32e44d364b24b30c8a37a6510de48c|9cbf7fb10c58aad58ec3d59249ef17de418b275a98ae163fbdef896668775437,||||,STRUCT_000458|STRUCT_000457|STRUCT_000455|STRUCT_000478|STRUCT_000450,00000
104,faq_retrieval,ما مدى إمكانية احتساب ساعات التأخر أو الانصراف قبل نهاية الدوام ضمن أيام الانقطاع التي يجوز عند توفرها طي قيد الموظف؟,faq,098a5f5101227df19ab4e06616b019b32c2f8030383a4476c834070efce3e06d,,structural,none,bm25,,0,0,0,0.0,0.0,0.0014081001281738281,STRUCT_000455,2160bc70c3da1caf9900d19ed1bb256f967be922b1e26fcba66d9709045a8e86,faq,,,41.08692598764102,bm25,2160bc70c3da1caf9900d19ed1bb256f967be922b1e26fcba66d9709045a8e86|7baefc03492cb2b83afc30fc033fcf8b64a0c6bb73d582d728625ec5ac857cab|1a954aec6b935df7e130a15856a4e83e14bd42ac0a7a5b268a1680e46c582de6|56417832ce66ca28e1836f2029b8505b5666b9954af217782873c007282aaeab|1794198e0659f4a04409fb8aa32022afd2babf79db365aa95deb5efda1c4d914,||||,STRUCT_000455|STRUCT_000392|STRUCT_000393|STRUCT_000476|STRUCT_000463,00000
105,faq_retrieval,موظف حصل بموافقة جهة عمله على منحه دراسية لدراسة الماجستير والدكتوراه من احدى شركات القطاع العام وبعد انتهاء الدراسة تقدم بطلب احالته على التقاعد المبكر لكون خدماته تزيد عن ستة وعشرين سنة ورفضت جهة عمله الطلب بحجة مطالبته بخدمة إلزامية، فما مدى نظامية رفض,faq,d44a341ce7d9b0b396b0c98b14b4bc9659e2da2dec2bcc3a5bebaca41594e70e,,structural,none,bm25,,0,0,0,0.0,0.0,0.0022165775299072266,STRUCT_000457,4f4262b5d72d6d013bb74312788971b33ccc7a8a5466bc73bba906abd22bb3f0,faq,,,35.071276706777695,bm25,4f4262b5d72d6d013bb74312788971b33ccc7a8a5466bc73bba906abd22bb3f0|3817232e84c2b627b82a38def619dcc93a71bf05555e6f194b8ee29d98318dc5|da16479b7a8e9473b9f480797836098c83e2fb171698804bf6fd77853df3aba5|a49af152d9b0d9dc8fe23fe51c7500073c3ebd011841203df1d6ef268c74df40|db230ddfdb705c291fecf6a531fa63da3782afceda7fbd08800917879c619dd9,||||,STRUCT_000457|STRUCT_000444|STRUCT_000390|STRUCT_000458|STRUCT_000490,00000
106,faq_retrieval,ما مدى امكانية إلغاء قرار الفصل من الخدمة لانقطاع الموظف عن العمل بعد أن ثبت أن الانقطاع كان بسبب المرض؟,faq,9c8de084799bf411fb93abbdcf64633ebd0e2bafe9c08c469524a117a442022c,,structural,none,bm25,,0,0,0,0.0,0.0,0.002011537551879883,STRUCT_000455,2160bc70c3da1caf9900d19ed1bb256f967be922b1e26fcba66d9709045a8e86,faq,,,25.419222170692187,bm25,2160bc70c3da1caf9900d19ed1bb256f967be922b1e26fcba66d9709045a8e86|c5ced8f27fd55248dbbd40cf51547fe4f362af7dc1ec9e59d01d0ed5da027a0d|82bec04f14c8c77d13a484794caea9b885b0eec58a2d553a190e5a40f46708b8|ba32d3405db89ca4685824ad8cd07423974e4e661eba4d9f8701b2a714f4c1ae|f9e3e017efaea2f7a033f06b6670dba449de0eca80368b978391d72ccc3e8a8d,||||,STRUCT_000455|STRUCT_000487|STRUCT_000481|STRUCT_000466|STRUCT_000225,00000
107,faq_retrieval,ما مدى امكانية تعديل قرار إنهاء خدمة الموظف لانقطاعه عن العمل إلى الإحالة على التقاعد المبكر للاستفادة من خدمته لغرض صرف المعاش التقاعدي؟,faq,169f536ede59e9e8cf76fccf5e29b3aee00f3a9378b244e1b47d689ad42dae87,,structural,none,bm25,,0,0,0,0.0,0.0,0.001964569091796875,STRUCT_000300,d455916914c6215e4c60380d25e1f5d5c34d3eeb6bafc32103993d12677218e4,faq,,,26.733951091182213,bm25,d455916914c6215e4c60380d25e1f5d5c34d3eeb6bafc32103993d12677218e4|4f4262b5d72d6d013bb74312788971b33ccc7a8a5466bc73bba906abd22bb3f0|4c666e2af295f5f6f063298a688149cb190209584fcc7dfe416f63d8a6a1df38|eaa120553479b6d950c9f2dfc12d9979f5becad22a4939fb6a5f2cec837835ae|4226b4e487242b97f8658cdb7aae59d870caa148fdbbccbb755ce57a34a70955,||||,STRUCT_000300|STRUCT_000457|STRUCT_000452|STRUCT_000461|STRUCT_000378,00000
108,faq_retrieval,مستخدم أمضى (28) سنة في الخدمة ومن ثم تم تثبيته على وظيفة مشمولة بسلم رواتب الموظفين العام، فهل يمكن إحالته على التقاعد المبكر قبل مضي سنة من تثبيته؟,faq,10398b07d364a8d810bf340a0328fec1abf481b00f84fd3b3c153dcff19f1adc,,structural,none,bm25,,0,0,0,0.0,0.0,0.0016758441925048828,STRUCT_000414,dd38d57da187d26b89973bf8d21829a22f466c21d4ab8d38c9a739e52edfb50e,faq,,,46.66723589420735,bm25,dd38d57da187d26b89973bf8d21829a22f466c21d4ab8d38c9a739e52edfb50e|1a954aec6b935df7e130a15856a4e83e14bd42ac0a7a5b268a1680e46c582de6|83981030170e4ea6a8956ffbdc0b58832c4dbd087a517f44ab9517da1b219fcb|d455916914c6215e4c60380d25e1f5d5c34d3eeb6bafc32103993d12677218e4|1e3480ae389f6036ef5bcf0e523fd7b8cb4b3183a75265a89bac075015f6b285,||||,STRUCT_000414|STRUCT_000393|STRUCT_000449|STRUCT_000300|STRUCT_000435,00000
109,faq_retrieval,هل يشمل حكم المادة (41) من لائحة الحقوق والمزايا المالية الموظف الذي يستدعى من مقر عمله لمقابلته بهدف معرفة مدى صلاحيته للعمل خارج المملكة أو الالتحاق بإحدى الدورات التدريبية؟,faq,84ac9103b80802e1546c4996c039afafed40a46d7138b7275465e7bb3370ff47,,structural,none,bm25,,0,0,0,0.0,0.0,0.001779317855834961,STRUCT_000461,eaa120553479b6d950c9f2dfc12d9979f5becad22a4939fb6a5f2cec837835ae,faq,,,42.784103372849565,bm25,eaa120553479b6d950c9f2dfc12d9979f5becad22a4939fb6a5f2cec837835ae|7f703e904ef315474ca52b6a1a7dec42df2957512b7d2c54d031da523ec7d4ad|1794198e0659f4a04409fb8aa32022afd2babf79db365aa95deb5efda1c4d914|c492292698eb771cf8d3ea473e40358b6d243ac6e935a6fc60527e0dcf8ad53f|28c7e1dfc1f40ebb7b007a201360d537c4fc081c6d57f7bcda5166491de1ba69,||||,STRUCT_000461|STRUCT_000429|STRUCT_000463|STRUCT_000433|STRUCT_000460,00000
110,faq_retrieval,ما مدى استحقاق الموظف المنقول بناء على رغبته لبدل الترحيل؟,faq,148832f4587f16b5505b1ff31c84805bd26c2448afb7c70e103fbb151b31305b,,structural,none,bm25,,0,0,0,0.0,0.0,0.0010466575622558594,STRUCT_000428,e64d28a7e465e48fbf7de823c913160aee60f0db128313089a5e8e998669b9e5,faq,,,30.80669286761807,bm25,e64d28a7e465e48fbf7de823c913160aee60f0db128313089a5e8e998669b9e5|265419fd659aba56c6d2cd23b4cbc81dcb51d4272b4d7cce6e0519218f906af5|fb1ff7cc3c94c31c553cac14be7e6ba288ad8bdae0785cc3f2b9f08163862e58|5b87145d53f6e42bb77d0b3659f225a8caf02ac5e8410dbd33c93193f2bc89dd|c492292698eb771cf8d3ea473e40358b6d243ac6e935a6fc60527e0dcf8ad53f,||||,STRUCT_000428|STRUCT_000462|STRUCT_000432|STRUCT_000431|STRUCT_000433,00000
